Order Date,Product,Category,Sales,Quantity,Region,Customer ID,Profit
2022-11-02,Mouse,Accessories,1432.02,1,East,CUST0403,287.69
2022-09-07,SSD,Storage,872.32,2,Central,CUST0026,290.62
2023-06-16,USB Cable,Accessories,2299.29,10,East,CUST0719,412.5
2021-10-08,Charger,Accessories,1126.36,13,South,CUST0941,268.26
2023-12-03,USB Cable,Accessories,4497.55,11,Central,CUST0764,1480.51
2022-08-19,Headphones,Accessories,1552.88,14,South,CUST0010,270.84
2022-12-04,Motherboard,Technology,3007.14,16,West,CUST0610,1252.95
2023-12-11,Hard Drive,Storage,1354.04,6,East,CUST0614,539.85
2021-07-29,Speaker,Accessories,1327.2,2,West,CUST0497,387.56
2021-05-06,Hard Drive,Storage,1785.65,5,North,CUST0410,531.28
2022-05-07,Graphics Card,Technology,4583.58,19,West,CUST0136,1899.48
2023-08-18,Phone,Technology,1987.91,7,East,CUST0848,328.27
2023-08-28,RAM,Components,4115.27,17,North,CUST0221,794.92
2022-08-04,Router,Office,1026.63,5,South,CUST0544,248.86
2023-02-16,Webcam,Accessories,288.44,12,North,CUST0277,74.8
2021-09-15,Keyboard,Accessories,3919.31,19,East,CUST0096,1748.93
2021-08-18,Headphones,Accessories,2732.28,18,Central,CUST0813,530.71
2021-07-08,USB Cable,Accessories,2543.44,12,North,CUST0439,612.79
2021-01-10,RAM,Components,1397.42,3,South,CUST0508,556.71
2022-11-07,Keyboard,Accessories,407.97,4,North,CUST0780,157.19
2022-05-17,RAM,Components,2440.16,15,West,CUST0688,845.38
2021-03-26,SSD,Storage,4342.77,15,Central,CUST0615,1079.46
2021-02-18,Printer,Office,644.11,11,East,CUST0187,119.37
2023-04-18,Charger,Accessories,4649.4,2,Central,CUST0842,2069.28
2023-10-05,Webcam,Accessories,1409.91,18,West,CUST0838,317.83
2022-11-20,USB Cable,Accessories,2684.32,3,Central,CUST0037,1082.83
2022-01-22,Keyboard,Accessories,379.22,18,West,CUST0210,158.7
2023-08-28,Hard Drive,Storage,2153.98,14,North,CUST0880,608.0
2023-10-03,RAM,Components,673.19,6,East,CUST0415,272.81
2021-08-06,Speaker,Accessories,287.47,2,West,CUST0995,67.18
2023-10-02,Charger,Accessories,4834.46,1,West,CUST0767,2015.84
2021-09-12,SSD,Storage,3663.97,8,North,CUST0131,1248.64
2021-08-24,Charger,Accessories,3609.34,10,West,CUST0837,751.87
2023-11-16,Printer,Office,498.22,18,East,CUST0098,192.3
2021-09-28,Laptop,Technology,4650.29,11,South,CUST0443,1972.22
2021-05-03,Tablet,Technology,2373.87,18,Central,CUST0545,762.32
2022-10-18,Charger,Accessories,4268.81,16,West,CUST0036,1614.09
2021-09-16,USB Cable,Accessories,112.38,5,Central,CUST0970,43.65
2023-08-06,Mouse,Accessories,1526.12,7,Central,CUST0749,589.42
2021-02-16,Router,Office,4980.43,2,South,CUST0515,1426.03
2023-05-13,Router,Office,2167.8,11,West,CUST0971,806.38
2022-06-09,RAM,Components,4448.04,13,East,CUST0643,1399.17
2023-06-07,Laptop,Technology,1673.59,16,West,CUST0220,459.23
2021-07-27,RAM,Components,2650.38,14,Central,CUST0362,529.4
2023-01-17,Monitor,Technology,4278.38,7,North,CUST0955,1808.52
2021-05-29,Mouse,Accessories,3048.81,7,South,CUST0694,836.82
2022-03-14,Phone,Technology,3639.7,12,East,CUST0028,807.54
2021-06-04,Motherboard,Technology,1182.72,12,East,CUST0905,263.38
2021-12-24,Router,Office,821.66,1,Central,CUST0538,182.92
2022-04-01,Monitor,Technology,1190.02,6,East,CUST0669,179.39
2023-02-15,Laptop,Technology,2490.59,8,Central,CUST0522,701.02
2022-09-21,SSD,Storage,4014.78,13,East,CUST0923,1674.99
2023-04-12,Router,Office,1802.27,5,East,CUST0959,283.94
2022-05-01,Motherboard,Technology,2845.84,10,Central,CUST0109,1243.57
2022-06-17,RAM,Components,4033.82,14,South,CUST0830,821.84
2021-07-19,USB Cable,Accessories,1231.94,9,East,CUST0608,450.47
2022-01-06,SSD,Storage,4420.73,17,West,CUST0658,1704.63
2023-10-11,Phone,Technology,4767.76,3,North,CUST0181,1766.62
2023-05-03,Monitor,Technology,242.9,12,Central,CUST0210,61.15
2021-09-05,Laptop,Technology,342.6,12,East,CUST0342,123.73
2023-02-27,Headphones,Accessories,500.25,11,South,CUST0657,146.02
2021-09-21,Speaker,Accessories,3895.0,4,West,CUST0049,762.09
2023-12-18,Router,Office,987.22,8,Central,CUST0473,207.59
2021-01-31,Laptop,Technology,3642.2,10,West,CUST0666,574.77
2022-08-28,Speaker,Accessories,2234.32,14,North,CUST0773,557.67
2022-05-17,Router,Office,4189.46,1,South,CUST0329,1543.38
2023-06-05,Hard Drive,Storage,4052.35,12,Central,CUST0556,1785.93
2022-07-03,Hard Drive,Storage,4800.33,5,Central,CUST0236,912.39
2023-04-19,Headphones,Accessories,1292.64,14,East,CUST0920,330.9
2023-04-28,Speaker,Accessories,1184.73,4,West,CUST0441,242.22
2022-09-06,Monitor,Technology,205.96,17,Central,CUST0121,77.91
2022-02-16,Phone,Technology,2081.56,13,West,CUST0248,886.48
2022-03-08,Headphones,Accessories,2322.36,3,North,CUST0519,427.78
2022-11-09,Hard Drive,Storage,4824.34,11,East,CUST0020,2031.41
2021-06-08,Headphones,Accessories,4162.39,11,North,CUST0696,963.38
2021-01-14,Charger,Accessories,875.62,5,East,CUST0503,189.94
2022-01-08,Tablet,Technology,4002.52,6,East,CUST0364,668.38
2021-08-13,SSD,Storage,932.58,4,West,CUST0489,162.4
2022-05-26,Keyboard,Accessories,434.94,10,East,CUST0200,74.27
2022-08-26,Webcam,Accessories,4193.56,10,North,CUST0766,1190.65
2021-08-04,Hard Drive,Storage,4881.0,12,North,CUST0403,1696.6
2023-09-15,Monitor,Technology,486.19,18,North,CUST0245,99.83
2023-04-20,Headphones,Accessories,4078.93,15,West,CUST0483,878.16
2022-12-28,Headphones,Accessories,4303.1,18,West,CUST0576,868.66
2022-07-08,Motherboard,Technology,637.84,3,South,CUST0811,250.01
2023-12-02,Hard Drive,Storage,1452.1,3,Central,CUST0812,277.57
2022-11-07,Webcam,Accessories,3681.62,1,South,CUST0665,633.32
2023-05-23,Charger,Accessories,4048.26,17,South,CUST0017,651.83
2021-10-10,Router,Office,1802.17,10,East,CUST0039,292.03
2023-12-18,Hard Drive,Storage,841.65,6,East,CUST0665,264.28
2023-04-14,Printer,Office,3259.31,11,South,CUST0867,580.79
2022-06-21,Mouse,Accessories,3524.74,14,Central,CUST0295,763.91
2023-07-12,Keyboard,Accessories,2542.86,17,South,CUST0039,1016.64
2023-04-22,Laptop,Technology,767.46,7,West,CUST0187,338.01
2023-08-06,Laptop,Technology,4230.21,4,North,CUST0750,1727.01
2022-10-27,Graphics Card,Technology,3244.07,11,South,CUST0962,1420.52
2021-03-08,Speaker,Accessories,4352.36,19,East,CUST0784,1528.27
2021-01-06,Charger,Accessories,4668.2,9,Central,CUST0309,2082.79
2022-09-29,Tablet,Technology,4038.2,8,East,CUST0362,1207.03
2021-11-10,Mouse,Accessories,4795.35,4,West,CUST0462,1862.55
2022-07-19,Speaker,Accessories,4773.58,16,East,CUST0669,2107.53
2023-04-06,USB Cable,Accessories,3115.76,6,East,CUST0231,1130.36
2022-05-21,Speaker,Accessories,3654.46,6,Central,CUST0706,1597.06
2023-10-23,Webcam,Accessories,3512.07,19,Central,CUST0250,794.06
2021-07-23,Router,Office,3124.62,2,East,CUST0778,750.17
2022-10-24,Phone,Technology,145.81,11,East,CUST0002,39.25
2023-03-16,Hard Drive,Storage,1811.74,18,South,CUST0475,524.27
2022-02-08,RAM,Components,545.39,9,West,CUST0653,228.64
2022-06-20,Graphics Card,Technology,1536.28,16,South,CUST0182,639.64
2022-07-31,Speaker,Accessories,389.4,11,Central,CUST0002,135.27
2023-02-02,Phone,Technology,4604.16,14,South,CUST0170,1011.49
2021-04-27,Keyboard,Accessories,2284.08,8,South,CUST0270,507.32
2022-09-20,RAM,Components,987.35,13,East,CUST0977,335.23
2023-01-19,RAM,Components,2944.66,10,East,CUST0307,886.39
2021-04-15,Phone,Technology,1022.43,12,West,CUST0876,232.66
2022-05-10,RAM,Components,4031.98,3,North,CUST0049,808.3
2021-02-15,Keyboard,Accessories,1564.3,2,North,CUST0422,573.77
2023-04-03,Webcam,Accessories,1608.76,11,South,CUST0996,633.8
2023-09-09,Hard Drive,Storage,4356.26,18,West,CUST0930,994.93
2023-08-18,Router,Office,2818.05,4,West,CUST0285,781.94
2023-04-25,Phone,Technology,4442.15,8,Central,CUST0879,1617.16
2022-03-25,Tablet,Technology,2093.8,11,East,CUST0380,608.81
2022-06-20,Motherboard,Technology,1752.44,15,Central,CUST0832,768.23
2022-05-26,Phone,Technology,2555.7,2,North,CUST0791,482.72
2022-06-24,Printer,Office,354.38,19,West,CUST0791,143.99
2021-01-16,Phone,Technology,813.29,15,North,CUST0504,196.67
2021-08-31,Headphones,Accessories,1136.63,13,East,CUST0784,404.77
2023-07-01,Headphones,Accessories,4092.55,2,East,CUST0556,925.36
2023-01-31,Hard Drive,Storage,3682.3,3,East,CUST0572,1619.99
2022-12-06,Keyboard,Accessories,1006.87,14,North,CUST0199,166.17
2021-04-25,Webcam,Accessories,1419.9,13,West,CUST0109,431.75
2022-02-01,Motherboard,Technology,4724.1,16,Central,CUST0065,1999.02
2022-01-29,Mouse,Accessories,474.72,12,West,CUST0915,138.12
2023-09-05,Hard Drive,Storage,2759.9,1,West,CUST0685,1109.77
2021-10-24,Motherboard,Technology,2633.93,6,South,CUST0353,1145.62
2023-09-29,Graphics Card,Technology,3642.25,13,West,CUST0098,620.46
2021-06-27,Printer,Office,1344.11,2,Central,CUST0129,398.72
2023-08-25,USB Cable,Accessories,4677.12,18,South,CUST0268,1664.71
2021-11-11,RAM,Components,2082.39,17,West,CUST0409,832.23
2023-11-29,Router,Office,1464.31,19,South,CUST0087,291.32
2021-09-16,Router,Office,1717.5,15,West,CUST0601,549.66
2021-01-07,Monitor,Technology,1776.18,8,East,CUST0991,353.24
2021-02-18,Charger,Accessories,1034.7,9,East,CUST0856,389.69
2021-06-10,Webcam,Accessories,4643.87,8,West,CUST0394,1093.13
2021-06-25,SSD,Storage,915.63,8,South,CUST0450,211.19
2023-10-23,SSD,Storage,4420.02,11,Central,CUST0929,1683.76
2023-09-28,Webcam,Accessories,2054.4,18,East,CUST0741,827.11
2022-03-31,Webcam,Accessories,1382.92,17,South,CUST0471,349.88
2021-10-03,Printer,Office,1032.62,6,Central,CUST0642,310.13
2022-05-13,Graphics Card,Technology,2546.49,2,South,CUST0644,911.74
2022-11-07,Webcam,Accessories,3362.83,1,West,CUST0919,1256.19
2023-11-18,Charger,Accessories,4496.19,10,East,CUST0765,1713.21
2023-10-22,SSD,Storage,3279.61,8,East,CUST0110,876.04
2021-02-25,Monitor,Technology,2444.13,16,East,CUST0809,759.89
2022-07-01,Mouse,Accessories,215.71,14,West,CUST0294,39.45
2021-02-05,RAM,Components,4581.36,16,Central,CUST0215,1990.9
2022-03-15,Keyboard,Accessories,4516.73,14,Central,CUST0312,1627.94
2022-08-18,USB Cable,Accessories,1924.65,7,East,CUST0204,505.54
2021-11-03,SSD,Storage,193.72,18,Central,CUST0428,51.7
2022-09-11,Graphics Card,Technology,3680.18,9,East,CUST0960,651.93
2021-12-23,Keyboard,Accessories,3968.82,4,Central,CUST0536,1139.36
2021-06-30,Headphones,Accessories,2735.21,16,East,CUST0093,962.54
2021-03-09,Tablet,Technology,2044.23,11,Central,CUST0681,890.81
2021-10-19,USB Cable,Accessories,4263.11,9,South,CUST0028,1467.69
2022-11-23,Hard Drive,Storage,1002.96,17,East,CUST0318,346.24
2021-06-30,RAM,Components,2225.81,11,East,CUST0399,858.99
2022-03-10,USB Cable,Accessories,171.21,3,North,CUST0702,51.87
2023-07-03,Phone,Technology,861.85,11,East,CUST0266,137.59
2021-03-07,Hard Drive,Storage,4707.11,8,Central,CUST0896,1962.66
2023-11-11,Headphones,Accessories,2911.51,10,South,CUST0994,788.27
2022-01-19,Keyboard,Accessories,4037.68,6,South,CUST0285,1798.38
2021-02-08,Hard Drive,Storage,2458.18,17,Central,CUST0927,668.41
2023-04-02,Printer,Office,4182.39,6,West,CUST0063,1465.93
2022-08-25,Router,Office,2717.81,7,East,CUST0599,782.63
2023-02-24,Headphones,Accessories,72.46,13,South,CUST0914,15.92
2022-11-02,Hard Drive,Storage,4503.51,6,Central,CUST0519,1933.05
2022-04-24,Hard Drive,Storage,785.4,3,South,CUST0667,265.59
2022-07-15,Phone,Technology,2280.25,13,South,CUST0905,650.23
2021-04-11,Graphics Card,Technology,2409.54,10,Central,CUST0020,465.64
2022-05-29,Monitor,Technology,283.82,4,North,CUST0764,127.64
2021-06-25,USB Cable,Accessories,312.7,5,South,CUST0885,130.88
2021-08-26,Motherboard,Technology,3824.63,19,South,CUST0981,1058.79
2023-06-29,Tablet,Technology,1537.23,18,West,CUST0348,309.66
2023-12-19,Keyboard,Accessories,2077.66,7,North,CUST0050,330.15
2023-05-21,Laptop,Technology,2842.36,1,West,CUST0189,555.83
2022-05-10,Printer,Office,1898.26,17,Central,CUST0067,589.08
2023-08-05,Webcam,Accessories,3886.44,18,East,CUST0365,1534.12
2023-01-25,Tablet,Technology,4428.1,5,Central,CUST0202,1147.13
2021-07-30,Phone,Technology,345.6,6,North,CUST0913,96.84
2021-05-20,Laptop,Technology,3195.25,10,Central,CUST0099,932.95
2022-06-25,Charger,Accessories,1622.42,19,North,CUST0661,251.92
2021-09-27,USB Cable,Accessories,2937.21,10,West,CUST0969,596.58
2023-11-02,Router,Office,2445.34,6,South,CUST0977,734.27
2022-05-21,Graphics Card,Technology,1701.71,10,Central,CUST0160,397.89
2021-02-01,Speaker,Accessories,519.34,10,Central,CUST0816,159.44
2023-12-29,Keyboard,Accessories,2819.23,12,South,CUST0678,514.31
2023-03-24,Printer,Office,608.32,4,Central,CUST0028,237.76
2021-12-28,USB Cable,Accessories,822.79,13,Central,CUST0466,316.88
2023-07-18,Speaker,Accessories,4911.77,10,East,CUST0700,1723.82
2021-04-10,Monitor,Technology,1617.69,16,East,CUST0838,500.56
2021-01-09,Speaker,Accessories,2942.96,19,South,CUST0826,785.67
2022-11-28,Printer,Office,1397.55,6,West,CUST0198,495.85
2023-11-19,Headphones,Accessories,4334.27,9,Central,CUST0209,1666.73
2022-04-07,RAM,Components,1452.53,14,Central,CUST0437,570.23
2023-07-10,Keyboard,Accessories,1866.08,10,West,CUST0266,474.5
2022-01-25,Mouse,Accessories,3061.52,8,Central,CUST0770,637.36
2022-09-24,Laptop,Technology,4356.43,3,West,CUST0993,1100.21
2022-11-13,RAM,Components,4090.26,17,South,CUST0491,623.02
2021-06-06,Motherboard,Technology,1356.11,19,South,CUST0409,375.6
2021-12-01,USB Cable,Accessories,4156.3,3,West,CUST0934,964.45
2021-09-17,Laptop,Technology,3520.92,14,West,CUST0257,1362.64
2021-03-23,Router,Office,4949.65,6,North,CUST0336,1744.47
2023-01-24,Headphones,Accessories,4680.47,19,East,CUST0858,738.56
2022-12-21,Keyboard,Accessories,2689.03,18,East,CUST0233,519.75
2021-03-16,USB Cable,Accessories,3762.15,12,Central,CUST0716,1176.26
2022-09-18,RAM,Components,2872.39,15,Central,CUST0073,963.48
2021-03-03,Hard Drive,Storage,2995.23,6,West,CUST0013,1140.18
2023-05-24,Speaker,Accessories,552.43,12,West,CUST0583,243.34
2021-11-16,Phone,Technology,61.12,19,East,CUST0505,22.04
2021-04-12,Webcam,Accessories,288.52,7,Central,CUST0001,90.44
2023-05-24,USB Cable,Accessories,4834.82,10,East,CUST0159,1326.32
2023-08-12,Headphones,Accessories,675.03,18,South,CUST0509,250.75
2021-09-12,Charger,Accessories,269.73,2,East,CUST0483,116.1
2022-07-24,Webcam,Accessories,1582.74,13,East,CUST0216,438.22
2021-04-22,RAM,Components,2961.49,15,West,CUST0195,963.64
2023-09-12,Motherboard,Technology,4744.88,4,Central,CUST0312,1006.44
2023-09-25,Monitor,Technology,3514.44,7,South,CUST0403,1431.22
2022-04-06,Charger,Accessories,1417.95,3,East,CUST0004,516.22
2022-12-09,RAM,Components,4698.34,16,East,CUST0765,1204.71
2023-06-06,Graphics Card,Technology,228.4,9,West,CUST0796,94.15
2023-12-12,Monitor,Technology,4896.32,17,North,CUST0812,2160.52
2022-06-04,Printer,Office,340.27,8,Central,CUST0542,80.49
2023-03-23,Keyboard,Accessories,3781.56,18,Central,CUST0804,778.96
2021-08-24,Graphics Card,Technology,274.22,13,Central,CUST0949,109.57
2023-07-16,Graphics Card,Technology,4661.23,2,East,CUST0106,1513.64
2022-07-11,Phone,Technology,587.9,1,East,CUST0122,244.16
2022-10-11,Phone,Technology,299.87,16,East,CUST0955,76.24
2021-08-22,Headphones,Accessories,4451.86,16,North,CUST0708,1444.08
2023-11-22,Monitor,Technology,524.18,11,East,CUST0983,169.4
2022-08-02,USB Cable,Accessories,3999.76,4,Central,CUST0715,825.83
2022-06-26,Speaker,Accessories,3747.82,11,Central,CUST0772,1677.45
2021-04-24,Tablet,Technology,3014.45,6,West,CUST0267,1052.7
2021-07-23,Phone,Technology,1920.92,11,North,CUST0241,670.87
2023-11-19,RAM,Components,4582.12,1,South,CUST0053,1095.41
2022-10-05,Tablet,Technology,4361.85,9,East,CUST0124,1505.34
2022-04-19,SSD,Storage,2159.92,7,South,CUST0088,863.74
2022-11-28,Graphics Card,Technology,1197.04,3,East,CUST0310,471.69
2021-09-10,RAM,Components,1399.23,9,North,CUST0756,595.96
2023-06-24,Headphones,Accessories,1140.6,2,North,CUST0852,221.96
2022-01-21,RAM,Components,2729.2,10,Central,CUST0557,559.07
2021-03-03,Keyboard,Accessories,4349.27,17,North,CUST0913,1579.01
2022-05-30,Phone,Technology,3879.38,1,South,CUST0576,1521.96
2022-03-06,Laptop,Technology,3987.78,18,South,CUST0698,1404.87
2022-08-03,USB Cable,Accessories,2269.03,6,North,CUST0013,437.6
2023-01-13,RAM,Components,1646.1,6,South,CUST0209,540.72
2022-11-06,Keyboard,Accessories,3798.91,9,East,CUST0435,1422.75
2021-11-07,Tablet,Technology,3976.83,10,West,CUST0052,759.95
2022-04-16,SSD,Storage,3492.0,15,Central,CUST0911,582.29
2023-03-20,RAM,Components,208.93,4,West,CUST0900,47.31
2021-06-21,Speaker,Accessories,2968.94,8,South,CUST0850,526.17
2022-07-30,Motherboard,Technology,1767.88,4,Central,CUST0107,343.96
2021-01-31,Printer,Office,1021.15,3,West,CUST0521,215.48
2021-02-16,Webcam,Accessories,3487.26,4,West,CUST0624,1078.29
2021-05-10,Keyboard,Accessories,1379.2,1,South,CUST0120,271.37
2021-12-18,Graphics Card,Technology,4568.56,9,Central,CUST0067,1514.04
2023-09-05,Keyboard,Accessories,1525.49,11,Central,CUST0987,361.84
2021-02-27,Hard Drive,Storage,2798.14,19,West,CUST0082,680.41
2023-03-23,Headphones,Accessories,4147.42,7,Central,CUST0977,1825.78
2023-02-07,Printer,Office,2040.49,5,Central,CUST0714,798.95
2022-11-14,Graphics Card,Technology,4151.86,2,East,CUST0697,1151.07
2023-09-24,Tablet,Technology,3632.3,19,South,CUST0869,1032.43
2021-10-13,Webcam,Accessories,4608.29,3,South,CUST0888,849.94
2023-12-31,USB Cable,Accessories,1662.88,15,East,CUST0669,670.74
2023-06-05,RAM,Components,569.89,7,West,CUST0943,86.17
2022-02-01,Router,Office,2180.23,5,North,CUST0628,421.53
2021-01-26,Motherboard,Technology,3939.78,10,West,CUST0114,1222.2
2021-11-09,Tablet,Technology,2279.65,9,East,CUST0645,470.81
2021-05-06,Charger,Accessories,1346.84,14,Central,CUST0760,457.7
2023-03-22,RAM,Components,186.64,13,East,CUST0623,28.2
2021-07-07,Motherboard,Technology,1599.47,1,South,CUST0454,287.14
2022-11-29,Graphics Card,Technology,3581.24,16,Central,CUST0960,1358.74
2023-03-21,Headphones,Accessories,780.69,8,West,CUST0232,252.13
2022-12-17,Webcam,Accessories,1737.35,17,Central,CUST0571,270.74
2022-03-26,Graphics Card,Technology,150.15,6,South,CUST0803,31.79
2022-06-07,Headphones,Accessories,3622.69,2,East,CUST0773,803.11
2023-09-13,Laptop,Technology,4409.38,13,West,CUST0562,1784.56
2022-10-20,Webcam,Accessories,2864.22,8,North,CUST0316,930.19
2022-08-20,Router,Office,178.07,9,North,CUST0783,55.63
2021-04-10,Charger,Accessories,1127.25,13,East,CUST0475,198.41
2022-09-08,Laptop,Technology,2220.42,18,West,CUST0876,770.67
2023-08-06,Monitor,Technology,2958.53,18,West,CUST0371,582.14
2022-07-10,Monitor,Technology,2506.57,9,Central,CUST0615,768.32
2021-10-05,Printer,Office,4583.54,2,East,CUST0993,1502.44
2022-05-06,SSD,Storage,4696.25,4,Central,CUST0664,1890.54
2021-09-12,SSD,Storage,580.4,18,East,CUST0533,227.48
2022-01-16,Headphones,Accessories,735.03,17,South,CUST0258,152.17
2023-06-11,Charger,Accessories,1822.37,12,East,CUST0723,774.25
2022-06-26,Tablet,Technology,2135.11,16,Central,CUST0429,322.03
2023-04-05,Printer,Office,2951.03,13,West,CUST0500,734.92
2023-05-29,Hard Drive,Storage,3877.14,11,East,CUST0594,658.76
2021-10-08,USB Cable,Accessories,722.05,14,West,CUST0010,264.48
2023-02-12,Charger,Accessories,4023.07,10,South,CUST0941,1207.19
2023-04-23,Laptop,Technology,3069.64,19,North,CUST0677,621.55
2022-12-20,RAM,Components,4905.38,17,North,CUST0663,861.09
2021-11-24,Charger,Accessories,3273.28,9,Central,CUST0685,713.0
2021-07-30,Router,Office,3594.65,14,East,CUST0425,1532.13
2022-12-28,Phone,Technology,1016.28,5,South,CUST0577,359.05
2023-07-12,Motherboard,Technology,3855.87,3,South,CUST0762,858.6
2022-07-06,USB Cable,Accessories,442.37,8,West,CUST0512,184.97
2021-01-26,Mouse,Accessories,3299.83,18,Central,CUST0317,630.1
2021-01-27,Charger,Accessories,325.09,3,South,CUST0630,115.91
2022-12-03,Monitor,Technology,620.37,2,East,CUST0134,172.12
2022-11-13,Laptop,Technology,583.94,11,South,CUST0961,134.6
2022-02-17,Speaker,Accessories,309.8,5,North,CUST0018,70.85
2021-06-16,Webcam,Accessories,1639.64,7,Central,CUST0347,492.29
2021-06-18,Phone,Technology,4972.04,14,West,CUST0368,2135.23
2021-08-17,Phone,Technology,1773.72,19,East,CUST0767,661.06
2022-01-02,RAM,Components,3815.84,2,North,CUST0168,1330.34
2022-06-12,Laptop,Technology,704.97,9,South,CUST0934,290.91
2023-03-02,Monitor,Technology,2299.73,10,Central,CUST0941,738.45
2022-06-08,Mouse,Accessories,966.32,19,Central,CUST0017,200.59
2021-04-16,Hard Drive,Storage,1000.88,17,East,CUST0986,443.54
2023-01-02,SSD,Storage,543.47,7,West,CUST0909,168.71
2023-08-23,Headphones,Accessories,2188.62,18,North,CUST0522,535.31
2021-05-13,Headphones,Accessories,423.9,6,West,CUST0507,162.54
2022-06-18,Motherboard,Technology,4553.57,9,East,CUST0742,1316.89
2023-09-02,Phone,Technology,2267.11,8,East,CUST0474,348.54
2021-09-26,SSD,Storage,4200.9,9,North,CUST0543,1033.35
2022-11-04,Laptop,Technology,4898.35,1,Central,CUST0727,1406.6
2023-03-02,Graphics Card,Technology,3405.01,2,Central,CUST0306,891.38
2021-01-18,USB Cable,Accessories,4512.48,4,North,CUST0379,1423.79
2021-04-27,Charger,Accessories,720.07,18,West,CUST0340,147.62
